latitude,longitude,intensity
61.03705,36.74351,64.78177
44.97129,111.95368,84.94946
-79.50390,-34.40551,94.33370
53.45351,-35.63465,30.46298
-54.84314,40.99236,85.06475
-84.68227,-166.03436,45.78379
-17.33681,16.27251,83.33620
51.68850,118.36041,59.83806
44.16352,150.11302,68.42377
-64.95609,95.03369,70.18328
51.23331,46.50923,33.12607
-20.66909,-173.73958,46.79473
83.25280,-174.31100,83.42248
78.44746,-90.61774,40.47434
60.49343,38.63106,15.36487
-76.13984,-111.25752,82.94742
11.27539,154.85831,69.51824
63.02799,-47.73555,72.14285
-50.35118,-146.14402,60.27390
63.90566,179.00207,34.68388
76.47617,179.51234,42.45142
-15.75361,57.76532,7.49134
55.65487,46.89946,63.31237
66.47478,35.77453,31.85901
-55.94676,166.75943,35.91882
31.73519,-45.27050,19.72427
85.71293,-63.81179,55.28043
74.83267,161.61786,8.96110
-55.69036,-18.44600,57.74061
-54.56491,-62.82272,43.92313
59.07780,-72.07392,51.07166
-77.22205,19.42298,12.81951
-32.01822,-40.96683,90.88310
30.52738,-127.42290,25.70492
-45.63725,75.94877,36.85415
21.10913,89.27640,30.13676
1.01260,124.18442,34.42117
87.98134,-126.21538,49.81666
57.14523,-168.30061,39.09961
34.64933,-23.16456,88.67153
-70.63162,125.39407,42.48611
59.32963,-24.93702,38.43050
-78.67110,-114.33412,68.74111
-51.49328,-113.09132,73.15829
51.43635,-100.85447,38.51501
35.04060,-52.03877,59.81632
-64.57958,59.42461,94.29733
54.41857,-87.61871,24.73649
53.53162,130.87957,7.15068
85.78779,-107.13673,43.70010
47.13165,129.90504,32.14702
79.65679,-25.32779,8.44011
-57.19746,165.87427,23.57396
-26.30264,116.62081,57.27418
82.99026,112.11795,16.72662
-8.47593,98.23244,75.10295
86.11545,-169.85631,25.37622
-35.06814,-142.80925,89.68209
-53.53718,-13.39478,22.47276
-84.87067,100.43278,83.73663
-6.22407,-17.39279,64.04764
-12.16470,-43.34748,95.06540
-74.31525,136.99539,66.17314
-18.61011,-142.43228,84.47800
48.08214,-52.88023,39.62318
-2.34559,155.52425,64.34501
58.11260,-129.23977,20.70297
42.38017,-175.00529,99.52881
39.37043,149.16971,48.69928
-28.12614,136.31135,8.94243
-52.18641,70.67010,62.34273
8.69036,112.02365,25.27477
38.06566,-145.53473,78.03416
83.10571,-30.11111,84.60288
9.98392,-124.15414,45.92042
-49.00046,-67.38866,55.39377
43.85390,-133.80020,54.30822
-18.85674,78.71152,82.19564
88.86276,126.89496,3.70227
38.07639,-167.63302,94.76157
-23.94677,-164.64857,46.12877
40.48153,-15.93520,50.41801
7.89901,-34.50899,75.06869
-44.40757,-151.23474,94.05418
50.95364,-66.26124,65.59926
-80.15761,49.36804,32.19831
-51.13824,-25.73991,23.37122
-38.99270,-178.25123,21.27418
-17.19567,-71.73692,40.55006
-2.22778,33.91884,77.42861
-86.95747,-18.55417,92.59567
-13.31731,106.23524,21.79893
-24.10131,-22.54143,94.97117
28.20433,111.28564,55.22348
22.10910,-171.71113,21.51622
44.52490,-45.50765,4.02779
37.35226,-156.55049,62.82347
-73.61104,152.31615,22.86150
-73.68490,-133.55577,35.15284
-41.84732,3.43285,58.08593
-87.40407,94.75123,28.00372
-69.06342,61.60457,27.98426
60.87094,148.82192,48.79617
6.62621,36.37730,20.05727
40.54966,-118.84192,56.67444
88.33149,160.50333,6.98364
60.94448,-78.51064,89.24385
77.29579,-107.26566,38.47163
49.05223,-47.18114,88.40771
-24.81243,16.45547,12.78511
43.92563,-122.57155,66.49628
-89.59151,-130.01978,20.10896
10.71186,-162.03062,75.76021
-66.68224,-9.92776,9.59977
-19.99851,-43.53735,74.68053
18.76537,-132.00828,50.92791
-36.62907,27.00198,73.02220
-29.91544,139.72425,71.15803
14.10398,-149.15843,76.64310
27.15114,148.66507,19.31669
48.88461,157.78493,43.94404
84.84584,-173.81999,81.13975
52.13265,154.02092,83.11356
-71.19755,47.23931,2.14233
76.02730,18.26241,81.68047
17.59342,-85.79411,91.59634
57.51597,-171.72219,18.90150
-58.87060,150.67785,12.08631
-25.30496,58.52187,66.05148
-34.43395,34.86499,21.64020
-80.91220,-95.92223,42.17991
-47.86011,-129.15790,0.48831
-5.89031,-2.92442,94.89250
-63.44440,139.76849,46.44595
50.25649,70.18101,58.73730
19.30854,59.04981,41.64611
59.40597,145.96924,74.54061
-22.82110,-7.39618,0.65670
-30.16239,-143.97230,33.49116
-81.89774,126.86532,89.43238
-56.40893,65.03155,24.30400
39.31901,-133.93729,99.71052
16.45218,-165.75191,56.98701
-33.68416,-6.02768,67.18228
36.50122,-72.70573,25.47787
-40.05807,0.33966,37.69441
-45.95270,123.29172,34.33099
-34.46394,25.52544,57.63574
-42.95916,35.55329,8.31427
-0.71995,160.21107,96.88446
47.98885,-45.87029,55.00136
13.64677,14.74389,59.80107
78.13609,-8.32432,92.76563
-32.80732,114.99151,51.77650
-50.03324,148.30853,91.60124
-26.10179,14.52272,51.17945
-59.12137,141.53485,63.53035
46.95929,31.20092,20.64247
-84.30419,48.93524,18.80304
-7.28548,-60.82049,84.22615
-33.17219,-115.50072,23.13804
-14.68634,-4.67712,50.91366
-67.58461,29.99615,1.61078
-6.11477,136.02398,54.56716
-64.82200,-175.35856,40.81829
56.38265,-79.90643,34.52781
71.58758,-22.10138,63.61878
-1.98699,-13.09722,49.37895
23.69012,26.10919,10.22387
-28.72335,-15.63338,68.28982
-20.20437,-38.04241,6.81087
-65.35161,54.37994,1.99435
-57.53485,42.80021,86.06520
76.24550,-34.63414,71.47129
-27.71911,10.36125,39.80685
-69.26476,41.49821,36.24441
-87.64415,-103.45426,75.72324
-75.91537,25.25987,35.42751
-69.07023,40.88170,16.57425
-52.21810,159.26408,53.00271
-6.97684,-5.73692,39.15120
-86.60531,-135.42959,17.37365
-47.90035,-65.34137,94.87848
63.55991,-29.64604,13.87258
24.77210,-81.85263,35.71923
-52.22500,-56.54676,99.07293
-39.10334,-75.35071,2.22737
-24.58881,-1.76990,76.03074
18.13223,-96.40385,98.86288
10.68500,16.73186,18.04023
-2.75068,17.80746,19.16361
-56.70560,24.37395,32.06418
0.92676,87.76554,74.48113
-54.73575,122.89564,82.40090
66.98881,-99.34343,64.62040
-46.40147,78.53378,57.20370
73.70150,41.75522,42.37917
61.65505,23.74911,37.86178
29.68086,79.21221,76.05145
76.13088,-116.81383,38.39051
-62.01048,151.23733,11.52612
5.16411,15.10990,66.35018
-60.11044,-96.77087,6.59425
-31.73005,-158.58776,12.50559
-64.12772,127.75913,76.92576
-18.51041,-38.87924,93.25547
88.78159,138.28369,16.45170
-54.86103,23.30774,26.74761
-21.46420,-164.67071,48.11616
84.04055,-150.94634,75.80819
69.42161,131.44009,21.21521
21.65969,-179.61158,74.83070
-47.28919,78.28956,20.44223
-5.04308,-84.05473,15.95740
43.58218,-80.56631,38.96445
88.23772,110.23480,37.55936
-77.00223,15.70839,43.37374
-89.82092,-137.12762,19.59948
-67.71244,53.85360,65.76645
20.99823,-120.88282,0.82709
25.54874,-44.49271,4.54658
24.27540,14.55070,15.37298
23.74480,-7.19577,95.42491
89.04918,-38.26806,9.89653
87.69715,-19.04427,24.55863
18.95020,-119.57144,93.52271
-9.86199,170.59255,63.98046
-55.38690,137.72014,42.96079
-11.10645,-153.00389,66.14626
-62.24066,121.47322,43.30389
-55.84489,-39.28502,9.93015
-11.45437,101.72327,82.22728
84.85373,92.50976,57.85869
-38.86296,-111.76353,4.36570
46.18582,-89.60781,49.62776
-74.42391,115.79060,78.93085
-64.51589,-149.87213,18.26236
-1.57583,-27.65450,4.11458
70.20944,143.59968,48.66896
-53.55797,-119.69451,22.30986
64.71237,-40.33248,69.98587
35.84310,40.64922,40.06147
52.31545,79.31477,85.99703
73.48354,64.89816,5.47412
-42.20883,-159.36767,21.31408
-51.36310,44.66133,19.55371
-83.36705,-69.21492,75.53334
22.06344,10.96167,97.48224
-85.34935,63.64403,14.52148
-61.65159,50.13403,4.67401
64.68308,-93.78468,19.70603
-84.42383,-92.30351,22.87207
-63.84869,-159.43906,54.94550
-11.65189,-167.40507,90.99650
44.39963,-100.60090,57.12786
85.23141,68.66496,28.07094
77.08899,-47.21694,29.17663
-70.71056,104.84401,52.41874
-17.90866,20.66054,59.45238
64.85963,45.96400,11.12605
39.66362,-79.84639,96.13752
-81.86969,109.52364,19.38789
24.47885,46.60772,82.54242
83.85072,127.36771,4.81833
32.95385,169.41846,92.38210
-8.38575,-118.00775,86.49035
81.47536,-118.08008,14.01924
87.11724,-95.06795,12.44389
-44.55539,179.77019,17.57947
-80.24029,141.22651,69.86816
-81.55052,-129.21868,0.59152
29.27805,155.74569,3.16926
-87.70127,-115.28363,3.95837
-81.89401,-7.89165,94.97133
-9.00686,-82.61409,48.21787
61.88535,144.81180,79.10959
11.15392,40.60448,22.32422
47.41731,-30.97555,2.26527
49.66668,77.42093,43.83719
40.31376,-38.42355,14.78052
-58.04449,-116.93450,31.76719
-50.77677,69.83591,9.82111
43.22924,149.31050,2.93806
75.35895,-65.98530,66.73855
52.60906,-133.28243,61.63777
-27.30792,83.00087,85.28524
-61.20215,-30.78499,44.15610
-59.53232,-49.85449,77.40615
-42.32161,168.26435,96.42271
-26.29365,-52.22131,66.01278
-60.22226,27.56915,27.54290
-58.53246,10.14743,26.19932
-46.05209,47.67980,20.60816
31.40580,64.62495,65.40910
30.33521,-66.69978,17.18043
-23.62762,-178.59365,1.24469
17.78505,91.93992,98.34418
35.95942,159.90779,99.00607
73.05766,65.28865,98.56697
-74.85124,27.05085,8.85735
-71.31128,-115.09971,36.08756
69.19642,-100.68739,36.93180
-15.18755,17.11267,43.77235
61.52370,111.37411,91.52993
5.91718,153.11882,70.50432
45.59406,-14.65565,57.36292
-20.43779,-51.32001,89.47413
-70.84820,-19.09930,11.59579
49.75394,103.19449,48.12136
-7.30818,-111.80417,82.33521
-22.58181,88.86253,39.96423
3.22125,-168.71786,52.55725
-76.12061,43.96223,91.53567
-87.40230,-5.37923,31.32836
58.67177,130.49936,17.27605
-30.49699,-92.40031,3.19005
-37.04653,156.34291,2.47215
88.17983,62.26609,44.69477
22.20324,-66.72860,32.22210
-66.44514,110.19299,95.40032
49.29001,20.74646,61.32094
66.26602,-65.85645,64.40451
-58.46764,174.53106,4.15293
54.67740,-173.75966,55.42780
87.73512,-130.29142,66.34846
88.70577,12.88721,45.33279
-42.54061,-59.60936,10.42234
-14.38220,49.82218,43.31815
-83.37873,42.47881,97.39358
67.39140,14.71803,0.75975
-69.34560,-40.28715,98.42980
36.84648,-74.46326,43.40080
-25.30967,-21.24502,43.61873
-74.65246,32.20956,29.67500
-37.44429,-156.14256,67.34593
-71.59900,64.64093,72.56419
5.46895,94.40097,77.40548
49.64065,-114.24400,85.55313
81.00868,8.00146,1.74801
52.15126,171.83194,56.76714
3.65928,-147.01352,45.80638
-51.26123,-47.51965,11.12194
-48.09961,155.83591,98.11575
-60.21325,168.68451,20.27767
-42.90246,153.59785,61.04593
-43.25214,-163.23763,32.75301
-3.29654,-19.78604,4.84975
-6.27496,-49.89139,34.39935
-54.66618,112.75812,15.24606
73.61227,132.38205,85.11064
-16.01604,-84.84035,67.82564
30.04511,-135.56798,22.52771
42.86391,-9.43767,13.79953
10.94461,5.54787,35.31679
-39.06508,91.86222,16.21087
-23.83802,108.53905,21.58380
-81.51540,-86.55806,33.32825
-56.86185,-77.75287,60.78195
-21.62454,-106.85825,70.06600
-25.72822,69.50398,49.12355
-38.87626,138.01180,25.71373
-10.11403,54.72193,77.47357
-53.11280,-42.19977,79.86450
10.32653,-139.79169,38.75818
48.21188,-99.03258,6.66390
-83.79391,47.92600,64.03003
40.85426,101.27348,70.08941
85.45017,118.59621,29.70427
46.45903,-87.62167,65.53671
17.15070,-39.76162,3.48593
65.60893,170.09223,81.74926
-40.02293,-166.14915,77.60289
-47.58729,135.93219,72.92886
32.43244,-57.93650,45.39204
88.81442,90.81637,38.12609
-72.69118,16.03203,94.31683
32.82444,93.31881,78.93314
78.53599,150.41585,44.35961
-87.06997,-26.76943,3.19242
83.89686,-65.20126,18.80393
55.14124,95.22139,47.39743
-4.06054,57.11519,65.24822
49.36249,76.95356,16.92923
15.93244,62.78614,34.99266
64.22339,-61.12703,21.18785
-68.18407,-137.49416,55.66843
21.75564,-129.43426,37.80571
62.83342,101.14488,45.62526
-22.96865,16.92505,62.68672
30.62910,87.14828,95.52448
-17.43129,161.31703,8.07942
10.53495,-52.46792,13.04376
-2.42390,-31.39582,34.93679
-79.06665,-53.72887,20.46124
-80.80208,51.10024,29.17601
4.82155,-34.53672,94.89912
-82.38535,-163.21824,87.01077
47.65357,127.82198,71.58180
16.79962,-40.89149,61.90712
-27.55844,-18.16632,36.72982
55.62999,-135.84883,86.86118
55.92871,-155.35838,5.43338
-85.22731,-144.54705,96.05456
-16.51095,141.32144,58.65767
-46.15777,9.11982,23.46944
88.75744,-17.37690,43.90567
-87.61612,97.57330,78.42059
-53.17168,68.37338,86.22553
-32.61904,-88.59483,85.01052
29.34157,174.09008,70.70051
-76.86482,13.77481,81.44143
-61.35354,-25.16623,98.70461
-49.93521,-176.11738,37.90109
-77.76160,-23.28775,64.80195
-68.65874,-1.11142,47.98813
72.26074,-117.35862,56.65591
65.50749,-85.30261,31.30502
73.61920,66.08736,22.66049
83.16027,35.30886,94.20927
-39.08146,70.62756,40.13953
8.19843,-12.25422,82.28385
9.95117,-105.77148,87.05496
83.09162,117.80400,19.45461
-34.32140,103.32190,7.43516
-78.28068,-85.63355,21.00492
-24.24771,125.81636,64.94968
83.99488,-15.63956,6.31476
16.50580,-104.08003,47.47683
-64.38472,146.18349,5.47332
55.19834,-105.28607,85.80854
62.66138,-104.94386,65.69755
46.70253,-132.65539,78.97639
-7.53428,119.18702,58.42391
-7.92489,-108.15818,38.88773
-73.74415,-52.05972,70.37443
-31.04539,-9.36906,25.90943
-7.00311,137.00574,36.01325
-51.04838,-146.55741,85.98339
73.29509,126.71527,76.63518
45.82080,-32.44925,28.00040
75.67382,-102.27820,56.64889
-40.23444,-53.67182,0.88935
25.54184,-65.12191,92.44564
38.11234,19.00424,7.43834
-70.36665,-31.59914,94.39541
85.06055,-161.49499,83.66458
77.61412,-161.28240,91.63241
-29.90837,-19.38390,0.84265
-7.84585,72.00627,50.69555
25.86637,92.32513,40.34421
53.78887,54.97658,68.62441
88.74376,106.87691,9.87281
54.60738,-42.03853,86.48001
-63.95370,-42.09329,85.57793
-21.78383,42.03324,67.05647
15.85110,55.48650,73.73356
-4.41518,151.38410,16.56509
23.28060,64.83865,21.88175
-78.93446,-47.78058,73.37618
15.85171,53.60735,96.50995
16.71655,-159.74311,41.62838
-5.78122,104.15927,72.13248
71.99699,-79.92796,17.40256
19.62246,147.61749,46.37223
64.46038,-135.12671,17.87383
44.00576,-116.90642,84.42326
78.59347,78.42550,51.52557
29.37124,97.98579,80.93722
-17.25447,167.99403,7.81094
-23.00494,-19.05358,54.75082
-14.34739,-142.46915,88.09913
35.12331,-175.97342,71.18611
7.81064,-24.00026,78.38370
-17.55088,-159.71162,64.93472
-13.86201,-159.20983,62.47998
-0.09096,150.54365,42.89705
41.27028,70.96331,16.85817
12.91586,-147.04279,92.13456
78.57940,-150.93425,39.75257
70.93153,-90.38683,61.71139
28.89385,137.65656,44.15004
31.85561,-111.69799,20.83334
-70.07497,-27.95032,85.29444
23.66775,-70.49402,96.88186
-67.32582,-79.25205,88.78770
74.25577,-174.57637,68.39329
-81.76267,147.46945,66.75730
3.65301,-145.54820,89.38085
39.83260,-15.98697,32.22153
-43.50907,34.57563,22.56675
78.49556,57.11025,85.79338
-60.11048,114.71613,85.11048
-37.61918,-117.95356,95.57633
-5.66677,60.68606,91.31021
29.22074,-176.37112,34.03802
-81.45225,88.02387,31.39078
-4.30379,-1.57867,51.93657
-78.38617,157.34674,95.49807
-64.30414,-160.74000,92.90487
-23.05462,102.57736,24.14031
-44.28913,83.38121,36.32628
-1.75116,131.49603,49.83379
-30.37981,112.63093,41.50921
-40.10897,-35.89482,55.95446
-74.28923,-102.93438,36.02659
-74.91158,-114.12360,48.84790
-0.99332,51.72044,42.37478
-24.88790,87.09185,23.81062
3.06763,-116.83076,85.33932
-6.20733,25.85743,92.99505
-81.51572,50.79522,4.02129
-51.75623,-132.36049,58.31121
-54.08612,63.33178,14.12660
-19.81834,91.10429,44.16616
81.56626,138.46624,48.42687
7.35393,20.71151,71.65232
89.60963,105.87445,26.30057
56.92173,3.77589,80.22555
75.39018,167.95497,52.13923
-63.90115,-92.18538,21.52956
-26.45074,35.94592,62.15654
-30.64131,74.75723,72.24087
82.87709,7.20497,14.29963
-27.17246,-82.57994,40.07431
83.33965,-14.52566,50.91933
-11.74189,-64.38829,66.92594
68.72958,106.58791,36.10724
77.53613,-98.48373,4.84604
44.21730,-162.87148,66.88688
26.36591,-84.74720,90.35940
-24.97236,28.07179,9.59589
10.82023,-107.11122,81.38935
-16.92619,-103.50484,84.95041
-57.15640,-145.57064,24.88337
64.35691,147.26764,34.72631
-22.59421,-117.83496,47.20994
-55.72627,-74.87329,25.20875
-6.20258,34.47425,22.82743
47.95274,152.40069,13.92927
76.70418,26.22689,77.81005
22.94175,-18.38428,61.94641
46.93648,-141.15403,76.99928
20.44960,-161.29693,9.39162
-51.09710,-17.57884,71.60985
-12.17461,-111.80667,6.01883
14.97776,-128.03581,35.66569
27.69795,86.58463,32.95111
86.88722,-69.71224,92.80093
-29.30127,-111.03744,85.98986
-88.68196,178.14191,42.81117
-80.01228,128.53443,85.20552
-39.06532,-78.20201,88.54941
4.84722,-80.69617,38.95720
-52.08031,172.07529,73.03556
60.71038,-144.32801,3.63025
-33.44735,-101.37001,72.91616
11.51548,-157.94315,66.82147
81.34414,-57.66981,11.43313
53.14289,31.73997,76.44334
52.88678,135.77108,36.79805
-26.70856,93.29882,3.88748
-12.30272,82.96041,27.35352
81.93365,-32.02621,0.08100
11.28641,-29.07608,30.58734
61.65153,-23.00840,77.29908
34.56403,72.03127,12.44014
88.17927,-163.89827,6.39350
3.08750,117.83319,85.15290
-42.90573,43.33880,55.73784
-4.08179,147.13482,0.06142
-34.56249,-87.45646,6.02815
41.36266,10.10230,35.64919
28.04836,-157.37203,62.48497
16.63995,-177.64605,35.75618
-63.43652,-170.21960,86.72250
-13.20866,98.42142,0.93247
-16.05829,-151.21391,1.12263
58.10599,114.46025,51.48575
-37.12695,-120.89132,24.72351
-8.63091,48.02937,81.99696
48.58445,1.15184,15.23791
66.95868,-149.75205,28.61680
-78.54477,-144.09590,31.78780
85.73173,172.16208,60.72344
-87.39542,103.85952,84.54446
-58.17928,-124.47829,54.72764
71.64462,145.67930,37.86736
-59.72074,81.93256,15.77812
-38.64601,9.79913,77.50258
45.04648,44.61414,27.44699
-38.88948,133.13974,75.05496
-34.43954,-178.56750,78.83427
-41.05694,104.51742,39.97859
-16.62454,-5.44506,5.02277
51.69373,175.92065,43.79265
-79.22829,-136.08242,46.76179
57.37072,-23.87267,64.77586
-25.48027,60.80182,90.71074
6.65101,-60.00424,64.17358
-18.53888,27.10968,4.83694
-65.05416,29.98981,83.19007
-84.83958,161.17697,79.94275
-75.90899,55.16996,52.22440
-20.74993,88.55450,72.95230
88.68398,-152.88427,4.89600
3.95311,-163.48618,29.42341
-78.35651,131.46326,71.75531
54.89089,-151.59414,64.03148
-88.30028,-84.18827,60.73499
55.15612,172.05744,52.34347
72.02516,-60.10815,56.43005
-85.87824,34.26522,41.53696
39.39793,126.56452,20.88754
-60.15746,-1.33633,8.72886
64.31008,-98.97681,1.78900
10.57590,-104.14184,89.28030
-10.62566,59.71054,51.50557
-61.76683,-8.49092,56.04577
-7.41859,87.91729,35.96685
-29.61787,-112.31428,57.92424
-71.44723,62.16664,59.40711
49.74753,-47.69761,29.57075
-30.41335,-91.28619,78.27868
-73.73914,-108.62911,67.30375
-24.19367,116.13426,65.09658
-69.20711,-93.29572,46.98831
-8.11369,120.78758,47.79930
24.29393,-154.91324,10.54659
28.82356,62.58598,41.44117
57.99728,-167.58430,50.79855
-9.56396,163.72685,16.28701
-71.03234,-71.14317,68.39719
79.87766,59.13769,87.82852
84.02123,-55.73069,58.33664
78.79116,122.81860,83.40390
-62.53273,-154.04407,36.80516
25.42968,10.91999,93.82911
-6.00811,104.52863,77.90320
-74.01651,-15.80150,74.84269
78.58061,-41.90429,74.75822
-37.05490,-62.39697,65.84285
41.45815,-173.70160,39.39209
-11.43726,-20.37472,90.89910
-20.92128,25.35700,8.89469
56.19857,-92.65311,96.43030
-33.66489,-150.08651,96.41908
81.58130,-127.97903,89.41126
-89.65730,-106.91473,73.46188
-79.20397,111.93130,9.51403
-30.20140,-79.67503,63.84758
48.41573,154.31116,54.49653
-55.31875,-15.59798,54.61031
45.04358,59.55215,37.77346
9.11572,-145.97761,64.48111
-68.36809,175.35658,88.61744
-62.88135,159.86895,56.31492
38.49717,-33.43462,68.98999
-47.76602,-108.07802,45.62919
56.61559,116.86808,42.42776
-36.27047,-171.67083,8.43031
54.51966,26.46435,87.59985
62.74227,-71.36774,66.52440
55.54804,-47.84077,16.13963
-41.88828,-133.89711,66.69314
59.26388,-50.26545,51.22128
28.09066,113.51807,11.11435
46.54263,169.12464,27.68437
23.01999,155.96323,20.93847
56.35502,5.63636,9.11175
-16.86753,40.27409,55.59405
30.10493,-117.46828,87.55322
12.90680,-86.48345,94.33065
-35.56226,46.25191,37.35258
-27.48852,-178.57494,31.87176
20.47533,-17.84278,39.97200
49.05684,-108.15968,43.63169
55.95673,-53.04374,62.68996
-67.71443,-163.63880,68.83335
64.51977,-42.99035,37.42736
13.04863,-113.74129,8.17883
-8.29541,-69.55712,72.97511
83.88421,-29.99894,57.88658
33.76682,166.59617,62.30712
6.47145,-36.46627,13.07578
-50.93067,-174.26297,15.95599
81.75338,-72.83529,88.01761
29.33369,-162.11661,70.11987
1.39024,-112.42062,97.92851
-47.76758,157.43778,76.20527
-22.45703,106.96653,28.90507
-50.98778,170.40420,95.08490
39.73426,102.14633,56.43905
7.55741,173.63900,26.73035
-54.57842,93.07723,90.50345
47.14980,-174.03478,40.65512
-74.43106,116.66981,87.44513
14.48597,-173.26503,98.75585
48.63744,151.19410,23.75986
0.42664,-173.53372,45.54937
89.19118,-21.51192,72.69741
83.67881,-167.85248,13.06839
-4.07058,-5.67121,63.09577
26.13789,17.84186,3.50895
-8.75908,-109.43745,99.31874
-12.60342,118.51533,0.42275
-79.77131,-82.64433,6.72710
-89.45783,-131.52672,81.25356
88.80892,157.83584,19.99781
-3.36865,116.88428,66.29063
22.28288,168.04732,53.40104
-60.87748,-38.01992,59.06382
-36.24849,34.78141,66.04649
74.63600,-88.44028,43.84405
-56.85593,-116.98524,49.82929
44.32189,-119.49998,77.22806
-42.35671,177.83503,98.44229
26.79960,57.54206,2.29368
-17.34392,12.57592,65.34788
-59.05688,-52.92495,74.84851
6.26402,-163.82892,86.64965
34.59773,-171.36239,6.50129
26.14596,27.45369,0.80898
